interpro,short_name,type,xrefdb,xref
IPR026246,Fsip1,Family,PANTHER,PTHR22012
IPR026247,ECSCR,Family,PFAM,PF15820
IPR026247,ECSCR,Family,PRINTS,PR02069
IPR026247,ECSCR,Family,PANTHER,PTHR28602
IPR026258,SRP68,Family,PFAM,PF16969
IPR026258,SRP68,Family,PIRSF,PIRSF038995
IPR026258,SRP68,Family,PANTHER,PTHR12860
IPR026286,MaiA/AMDase,Family,PFAM,PF17645
IPR026286,MaiA/AMDase,Family,PIRSF,PIRSF015736
IPR026286,MaiA/AMDase,Family,PANTHER,PTHR40267
IPR026288,SMR-like,Family,PFAM,PF15621
IPR026288,SMR-like,Family,PANTHER,PTHR14179
IPR026298,Blc2_fam,Family,PFAM,PF00452
IPR026298,Blc2_fam,Family,PRINTS,PR01862
IPR026298,Blc2_fam,Family,PANTHER,PTHR11256
IPR026298,Blc2_fam,Family,SMART,SM00337
IPR026298,Blc2_fam,Family,CDD,cd06845
IPR026299,MRP-S31,Family,PFAM,PF15433
IPR026299,MRP-S31,Family,PANTHER,PTHR13231
IPR026315,Oaf,Family,PFAM,PF14941
IPR026315,Oaf,Family,PANTHER,PTHR13423
IPR026317,P_C10,Family,PFAM,PF14974
IPR026317,P_C10,Family,PANTHER,PTHR13463
IPR026321,Coiled-coil_dom_con_pro_134,Family,PFAM,PF15002
IPR026321,Coiled-coil_dom_con_pro_134,Family,PANTHER,PTHR14735
IPR026325,DUF932,Family,PFAM,PF06067
IPR026327,Me_CoM_Rdtase_prot-C-like,Family,PFAM,PF04609
IPR026345,Adh_isopep-form_adh_dom,Domain,PFAM,PF17998
IPR026345,Adh_isopep-form_adh_dom,Domain,TIGRFAMs,TIGR04228
IPR026350,GxxExxY,Family,PFAM,PF13366
IPR026350,GxxExxY,Family,TIGRFAMs,TIGR04256
IPR026382,CapSnatchArena,Domain,PFAM,PF17296
IPR026394,RPT_S_cricet,Repeat,PFAM,PF19079
IPR026394,RPT_S_cricet,Repeat,TIGRFAMs,TIGR04203
IPR026395,CshA_fibril,Domain,PFAM,PF19076
IPR026395,CshA_fibril,Domain,TIGRFAMs,TIGR04225
IPR026442,IPTL_CTERM,Domain,PFAM,PF18203
IPR026442,IPTL_CTERM,Domain,TIGRFAMs,TIGR04174
IPR026444,Secre_tail,Domain,PFAM,PF18962
IPR026444,Secre_tail,Domain,TIGRFAMs,TIGR04183
IPR026479,Glycopep_SunS,Family,PFAM,PF19151
IPR026479,Glycopep_SunS,Family,TIGRFAMs,TIGR04196
IPR026500,Dendrin,Family,PFAM,PF15498
IPR026500,Dendrin,Family,PANTHER,PTHR16757
IPR026507,UPF0691,Family,PFAM,PF14892
IPR026507,UPF0691,Family,PANTHER,PTHR20899
IPR026508,TMEM164,Family,PFAM,PF14808
IPR026508,TMEM164,Family,PANTHER,PTHR20948
IPR026523,PNMA,Family,PFAM,PF14893
IPR026523,PNMA,Family,PANTHER,PTHR23095
IPR026533,NTPase/PRRC1,Domain,PFAM,PF01931
IPR026541,MRG_dom,Domain,PFAM,PF05712
IPR026541,MRG_dom,Domain,PROFILE,PS51640
IPR026569,Ribo_L28/L24,Family,PFAM,PF00830
IPR026569,Ribo_L28/L24,Family,PANTHER,PTHR13528
IPR026577,SeqA_DNA-bd_C,Domain,PFAM,PF03925
IPR026617,SMCO2/5,Family,PFAM,PF14992
IPR026617,SMCO2/5,Family,PANTHER,PTHR22422
IPR026621,IMUP,Family,PFAM,PF15761
IPR026626,NDUFA3,Family,PFAM,PF14987
IPR026626,NDUFA3,Family,PANTHER,PTHR15221
IPR026627,NDUFB2,Family,PFAM,PF14813
IPR026627,NDUFB2,Family,PANTHER,PTHR15223
IPR026642,Glcci1/FAM117,Family,PFAM,PF15388
IPR026642,Glcci1/FAM117,Family,PANTHER,PTHR14972
IPR026643,CAMPATH-1,Family,PFAM,PF15116
IPR026643,CAMPATH-1,Family,PANTHER,PTHR15029
IPR026645,Dermatopontin_fam,Family,PFAM,PF14704
IPR026645,Dermatopontin_fam,Family,PANTHER,PTHR15040
IPR026653,VCX/VCY1,Family,PFAM,PF15231
IPR026673,SPEC3/Stum,Family,PFAM,PF15795
IPR026673,SPEC3/Stum,Family,PANTHER,PTHR21676
IPR026676,SYCE1,Family,PFAM,PF15233
IPR026676,SYCE1,Family,PANTHER,PTHR21731
IPR026679,MAP10_C-term,Domain,PFAM,PF14925
IPR026682,AKT1S1,Family,PFAM,PF15798
IPR026682,AKT1S1,Family,PANTHER,PTHR21844
IPR026686,UPF0708,Family,PFAM,PF14937
IPR026686,UPF0708,Family,PANTHER,PTHR14274
IPR026695,Ccdc71/71L,Family,PFAM,PF15374
IPR026695,Ccdc71/71L,Family,PANTHER,PTHR14484
IPR026698,UPF_C3orf38,Family,PFAM,PF15008
IPR026698,UPF_C3orf38,Family,PANTHER,PTHR21084
IPR026700,CCDC142,Family,PFAM,PF14923
IPR026700,CCDC142,Family,PANTHER,PTHR21436
IPR026705,Hid-1/Ecm30,Family,PFAM,PF12722
IPR026705,Hid-1/Ecm30,Family,PANTHER,PTHR21575
IPR026717,SPATA3,Family,PFAM,PF15662
IPR026717,SPATA3,Family,PANTHER,PTHR22234
IPR026721,TMEM18,Family,PFAM,PF14770
IPR026743,Equatorial_segment,Family,PFAM,PF15754
IPR026743,Equatorial_segment,Family,PANTHER,PTHR31667
IPR026750,NTAN1,Family,PFAM,PF14736
IPR026750,NTAN1,Family,PANTHER,PTHR12498
IPR026752,Cavin_fam,Family,PFAM,PF15237
IPR026752,Cavin_fam,Family,PANTHER,PTHR15240
IPR026754,PPDPF,Family,PFAM,PF15060
IPR026754,PPDPF,Family,PANTHER,PTHR14572
IPR026755,Fam221a/b,Family,PFAM,PF14753
IPR026755,Fam221a/b,Family,PANTHER,PTHR31214
IPR026756,NuSAP,Family,PFAM,PF16006
IPR026756,NuSAP,Family,PANTHER,PTHR15874
IPR026759,P33MONOX,Family,PFAM,PF15302
IPR026759,P33MONOX,Family,PANTHER,PTHR28342
IPR026767,Tmem151,Family,PFAM,PF14857
IPR026767,Tmem151,Family,PANTHER,PTHR31893
IPR026768,FAM72,Family,PFAM,PF14976
IPR026768,FAM72,Family,PANTHER,PTHR31841
IPR026769,Mic13,Family,PFAM,PF15884
IPR026769,Mic13,Family,PANTHER,PTHR31816
IPR026772,Fibin,Family,PFAM,PF15819
IPR026772,Fibin,Family,PANTHER,PTHR31185
IPR026776,UPF0729,Family,PFAM,PF14975
IPR026776,UPF0729,Family,PANTHER,PTHR13456
IPR026779,Camk2n,Family,PFAM,PF15170
IPR026779,Camk2n,Family,PANTHER,PTHR31007
IPR026782,FAM131,Family,PFAM,PF15010
IPR026782,FAM131,Family,PANTHER,PTHR15736
IPR026788,Tmem141,Family,PFAM,PF15110
IPR026788,Tmem141,Family,PANTHER,PTHR47229
IPR026794,UPF0687,Family,PFAM,PF15006
IPR026794,UPF0687,Family,PANTHER,PTHR13287
IPR026795,SHFL,Family,PFAM,PF15135
IPR026795,SHFL,Family,PANTHER,PTHR16135
IPR026802,Odam,Family,PFAM,PF15424
IPR026802,Odam,Family,PANTHER,PTHR16237
IPR026805,GW182_M_dom,Domain,PFAM,PF12938
IPR026806,CDV3,Family,PFAM,PF15359
IPR026806,CDV3,Family,PANTHER,PTHR16284
IPR026816,Flavodoxin_dom,Domain,PFAM,PF12724
IPR026820,VioB/RebD_dom,Domain,PFAM,PF12902
IPR026822,Spp2/MOS2_G-patch,Domain,PFAM,PF12656
IPR026823,cEGF,Domain,PFAM,PF12662
IPR026834,LHH,Domain,PFAM,PF14411
IPR026835,YqcG,Family,PFAM,PF14410
IPR026838,YheC/D,Family,PFAM,PF14398
IPR026838,YheC/D,Family,PANTHER,PTHR38437
IPR026841,Aur1/Ipt1,Family,PFAM,PF14378
IPR026843,SbcD_C,Domain,PFAM,PF12320
IPR026845,NXPH/NXPE,Family,PFAM,PF06312
IPR026850,FANCL_C,Domain,PFAM,PF11793
IPR026854,VPS13-like_N,Domain,PFAM,PF12624
IPR026859,Myosin-bd,Domain,PFAM,PF12632
IPR026864,SH3b2-type_SH3,Domain,PFAM,PF12914
IPR026866,CR006_AAA,Domain,PFAM,PF13166
IPR026869,Put_GATase_2,Family,PFAM,PF13230
IPR026870,Zinc_ribbon_dom,Domain,PFAM,PF13240
IPR026875,PHydrolase_assoc_dom,Domain,PFAM,PF13286
IPR026876,Fn3_assoc_repeat,Repeat,PFAM,PF13287
IPR026877,DXPR_C,Domain,PFAM,PF13288
IPR026881,WYL_dom,Domain,PFAM,PF13280
IPR026885,ATG2_CAD_motif,Domain,PFAM,PF13329
IPR026888,AcetylCoA_hyd_C,Domain,PFAM,PF13336
IPR026889,Zn_Tnp,Domain,PFAM,PF14319
IPR026890,Mononeg_mRNAcap,Domain,PFAM,PF14318
IPR026891,Fn3-like,Domain,PFAM,PF14310
IPR026891,Fn3-like,Domain,SMART,SM01217
IPR026893,Tyr/Ser_Pase_IphP-type,Family,PFAM,PF13350
IPR026894,DnaJ_X,Domain,PFAM,PF14308
IPR026896,CSTF_C,Domain,PFAM,PF14304
IPR026898,PrsW,Family,PFAM,PF13367
IPR026898,PrsW,Family,PANTHER,PTHR36844
IPR026899,FKS1-like_dom1,Domain,PFAM,PF14288
IPR026899,FKS1-like_dom1,Domain,SMART,SM01205
IPR026902,RnfC_N,Domain,PFAM,PF13375
IPR026904,GidA-assoc_3,Domain,PFAM,PF13932
IPR026905,ASX-like_PHD,Domain,PFAM,PF13922
IPR026906,LRR_5,Repeat,PFAM,PF13306
IPR026910,Shisa,Family,PFAM,PF13908
IPR026910,Shisa,Family,PANTHER,PTHR31395
IPR026910,Shisa,Family,PANTHER,PTHR31774
IPR026912,Adenine_deam_C,Domain,PFAM,PF13382
IPR026932,MYRF_ICA,Domain,PFAM,PF13887
IPR026935,BtrH_N,Domain,PFAM,PF14399
IPR026937,SBNO_Helicase_C_dom,Domain,PFAM,PF13871
IPR026947,UBN_middle_dom,Domain,PFAM,PF14075
IPR026950,Caps_assemb_Wzi,Family,PFAM,PF14052
IPR026952,WVELL,Family,PFAM,PF14043
IPR026954,PknH-like_Extracell,Domain,PFAM,PF14032
IPR026956,D-ser_dehydrat-like_dom,Domain,PFAM,PF14031
IPR026956,D-ser_dehydrat-like_dom,Domain,SMART,SM01119
IPR026960,RVT-Znf,Domain,PFAM,PF13966
IPR026961,PGG_dom,Domain,PFAM,PF13962
IPR026966,Neurofascin/L1/NrCAM_C,Domain,PFAM,PF13882
IPR026987,Wdr18_C_dom,Domain,PFAM,PF14077
IPR026988,YaaC-like,Family,PFAM,PF14175
IPR026989,TnpV,Family,PFAM,PF14198
IPR026990,TnpW,Family,PFAM,PF14202
IPR026992,DIOX_N,Domain,PFAM,PF14226
IPR027007,DHR-1_domain,Domain,PFAM,PF14429
IPR027007,DHR-1_domain,Domain,PROFILE,PS51650
IPR027012,Enkurin_dom,Domain,PFAM,PF13864
IPR027012,Enkurin_dom,Domain,PROFILE,PS51665
IPR027018,Hemolysin_E,Family,PFAM,PF06109
IPR027051,XdhC_Rossmann_dom,Domain,PFAM,PF13478
IPR027056,Gluconate_2DH_su3,Family,PFAM,PF13618
IPR027179,MTCP1,Family,PFAM,PF08991
IPR027179,MTCP1,Family,PANTHER,PTHR15590
IPR027244,IML1,Family,PFAM,PF12257
IPR027244,IML1,Family,PANTHER,PTHR13179
IPR027246,Porin_Euk/Tom40,Family,PFAM,PF01459
IPR027275,PRC-brl_dom,Domain,PFAM,PF05239
IPR027287,Flavi_E_Ig-like,Domain,PFAM,PF02832
IPR027287,Flavi_E_Ig-like,Domain,CDD,cd12149
IPR027329,TPX2_C,Domain,PFAM,PF06886
IPR027330,TPX2_central_dom,Domain,PFAM,PF12214
IPR027351,(+)RNA_virus_helicase_core_dom,Domain,PFAM,PF01443
IPR027351,(+)RNA_virus_helicase_core_dom,Domain,PROFILE,PS51657
IPR027353,NET_dom,Domain,PFAM,PF17035
IPR027353,NET_dom,Domain,PROFILE,PS51525
IPR027354,YcgL_dom,Domain,HAMAP,MF_01866
IPR027354,YcgL_dom,Domain,PFAM,PF05166
IPR027354,YcgL_dom,Domain,PROFILE,PS51648
IPR027354,YcgL_dom,Domain,PANTHER,PTHR38109
IPR027356,NPH3_dom,Domain,PFAM,PF03000
IPR027356,NPH3_dom,Domain,PROFILE,PS51649
IPR027360,AbrB-like,Family,PFAM,PF14250
IPR027360,AbrB-like,Family,PANTHER,PTHR42182
IPR027365,GNAT_acetyltra_YdfB-like,Family,PFAM,PF12746
IPR027365,GNAT_acetyltra_YdfB-like,Family,PANTHER,PTHR31143
IPR027367,Gly-zipper_YMGG,Domain,PFAM,PF13441
IPR027370,Znf-RING_LisH,Domain,PFAM,PF13445
IPR027372,Phytase-like_dom,Domain,PFAM,PF13449
IPR027373,RHH_dom,Domain,PFAM,PF13467
IPR027375,DKNYY,Family,PFAM,PF13644
IPR027377,Znf-3CxxC,Domain,PFAM,PF13695
IPR027377,Znf-3CxxC,Domain,SMART,SM01328
IPR027379,CLS_N,Domain,PFAM,PF13396
IPR027381,LytR/CpsA/Psr_C,Domain,PFAM,PF13399
IPR027383,Znf_put,Domain,PFAM,PF13490
IPR027385,OMP_b-brl,Domain,PFAM,PF13505
IPR027391,Nol1_Nop2_Fmu_2,Domain,PFAM,PF13636
IPR027392,TF_Znf,Domain,PFAM,PF13453
IPR027394,Cytochrome-c3_hydrogenase_C,Domain,PFAM,PF14720
IPR027395,WH_DNA-bd_dom,Domain,PFAM,PF13601
IPR027398,SecD-TM,Domain,PFAM,PF13721
IPR027399,ADH_N_assoc,Domain,PFAM,PF13823
IPR027414,GH95_N_dom,Domain,PFAM,PF14498
IPR027439,PA_heptamer_dom,Domain,PFAM,PF17475
IPR027448,Short_tail_fibre_C,Domain,PFAM,PF14928
IPR027450,AlkB-like,Domain,PFAM,PF13532
IPR027470,Cation_efflux_CTD,Domain,PFAM,PF16916
IPR027472,Pput2613-NH3ase,Family,PFAM,PF14427
IPR027474,L-asparaginase_N,Domain,PFAM,PF00710
IPR027486,Ribosomal_S10_dom,Domain,PFAM,PF00338
IPR027486,Ribosomal_S10_dom,Domain,SMART,SM01403
IPR027521,Usb1,Family,HAMAP,MF_03040
IPR027521,Usb1,Family,PFAM,PF09749
IPR027521,Usb1,Family,PANTHER,PTHR13522
IPR027539,Mdm10,Family,HAMAP,MF_03102
IPR027539,Mdm10,Family,PFAM,PF12519
IPR027539,Mdm10,Family,PANTHER,PTHR28035
IPR027555,Mo5U34_MeTrfas-like,Family,PFAM,PF08003
IPR027579,SSSPR51_Rpt,Repeat,PFAM,PF18877
IPR027579,SSSPR51_Rpt,Repeat,TIGRFAMs,TIGR04308
IPR027632,Lant_SP_1948,Family,PFAM,PF16934
IPR027632,Lant_SP_1948,Family,TIGRFAMs,TIGR03893
IPR027706,PGP_Pase,Family,PFAM,PF09419
IPR027783,Bacterial_PH-related,Domain,PFAM,PF10882
IPR027785,UvrD-like_helicase_C,Domain,PFAM,PF13538
IPR027787,Alpha/beta-hydrolase_catalytic,Domain,PFAM,PF10081
IPR027788,Alpha/beta-hydrolase_N_dom,Domain,PFAM,PF15420
IPR027789,Syndecan/Neurexin_dom,Domain,PFAM,PF01034
IPR027790,AdoMet_synthase_2_family,Family,PFAM,PF01941
IPR027790,AdoMet_synthase_2_family,Family,PANTHER,PTHR36697
IPR027791,Galactosyl_T_C,Domain,PFAM,PF02709
IPR027794,tRNase_Z_dom,Domain,PFAM,PF13691
IPR027795,CASTOR_ACT_dom,Domain,PFAM,PF13840
IPR027796,OTT_1508_deam-like,Family,PFAM,PF14441
IPR027797,PT-TG_dom,Domain,PFAM,PF14449
IPR027798,Ub_Mut7C,Domain,PFAM,PF14451
IPR027801,CENP-P,Family,PFAM,PF13096
IPR027801,CENP-P,Family,PANTHER,PTHR28577
IPR027802,Multi-ubiquitin_dom,Domain,PFAM,PF14452
IPR027803,Toxin/Nuc_N,Domain,PFAM,PF14448
IPR027805,Transposase_HTH_dom,Domain,PFAM,PF13613
IPR027806,HARBI1_dom,Domain,PFAM,PF13359
IPR027812,DUF4653,Family,PFAM,PF15546
IPR027812,DUF4653,Family,PANTHER,PTHR35673
IPR027813,DUF4642,Family,PFAM,PF15484
IPR027813,DUF4642,Family,PANTHER,PTHR37882
IPR027814,DUF4562,Family,PFAM,PF15123
IPR027814,DUF4562,Family,PANTHER,PTHR34833
IPR027815,PHM7_cyt,Domain,PFAM,PF14703
IPR027816,MAJIN,Family,PFAM,PF15077
IPR027816,MAJIN,Family,PANTHER,PTHR35824
IPR027817,Costars_dom,Domain,PFAM,PF14705
IPR027817,Costars_dom,Domain,SMART,SM01283
IPR027818,SPACA9,Family,PFAM,PF15120
IPR027818,SPACA9,Family,PANTHER,PTHR32455
IPR027819,C9orf72,Family,PFAM,PF15019
IPR027819,C9orf72,Family,PROFILE,PS51835
IPR027819,C9orf72,Family,PANTHER,PTHR31855
IPR027820,YgdH_N,Domain,PFAM,PF14793
IPR027821,SHLD1,Family,PFAM,PF15021
IPR027821,SHLD1,Family,PANTHER,PTHR36863
IPR027822,DUF4641,Family,PFAM,PF15483
IPR027822,DUF4641,Family,PANTHER,PTHR31866
IPR027823,DUF4468,Domain,PFAM,PF14730
IPR027824,DUF4469,Domain,PFAM,PF14734
IPR027824,DUF4469,Domain,CDD,cd12843
IPR027825,DUF4522,Family,PFAM,PF15022
IPR027825,DUF4522,Family,PANTHER,PTHR38002
IPR027826,DUF4431,Domain,PFAM,PF14485
IPR027827,DUF4523,Family,PFAM,PF15023
IPR027827,DUF4523,Family,PANTHER,PTHR35968
IPR027828,DUF4465,Family,PFAM,PF14717
IPR027829,DUF4625,Family,PFAM,PF15418
IPR027830,DUF4524,Domain,PFAM,PF15025
IPR027831,DUF4485,Domain,PFAM,PF14846
IPR027833,DUF4525,Family,PFAM,PF15027
IPR027834,PTCRA,Family,PFAM,PF15028
IPR027834,PTCRA,Family,PANTHER,PTHR37866
IPR027835,TMEM174,Family,PFAM,PF15029
IPR027835,TMEM174,Family,PANTHER,PTHR31020
IPR027836,DUF4529,Family,PFAM,PF15032
IPR027836,DUF4529,Family,PANTHER,PTHR36869
IPR027837,Kinocilin,Family,PFAM,PF15033
IPR027837,Kinocilin,Family,PANTHER,PTHR38497
IPR027838,DUF4585,Domain,PFAM,PF15232
IPR027839,DUF4432,Family,PFAM,PF14486
IPR027840,DUF4493,Family,PFAM,PF14900
IPR027841,IL-17_rcpt_C/E_N,Domain,PFAM,PF15037
IPR027842,DUF4449,Family,PFAM,PF14613
IPR027843,DUF4440,Domain,PFAM,PF14534
IPR027844,DUF4507,Family,PFAM,PF14964
IPR027844,DUF4507,Family,PANTHER,PTHR14540
IPR027845,DUF4548,Family,PFAM,PF15081
IPR027845,DUF4548,Family,PANTHER,PTHR39410
IPR027846,Cybc1,Family,PFAM,PF15169
IPR027846,Cybc1,Family,PANTHER,PTHR31837
IPR027847,DUF4545,Family,PFAM,PF15078
IPR027847,DUF4545,Family,PANTHER,PTHR36873
IPR027848,DUF4494,Family,PFAM,PF14902
IPR027849,DUF4434,Family,PFAM,PF14488
IPR027850,DUF4504,Family,PFAM,PF14953
IPR027850,DUF4504,Family,PANTHER,PTHR31366
IPR027851,DUF4628,Family,PFAM,PF15429
IPR027852,C1ORF64,Family,PFAM,PF15547
IPR027852,C1ORF64,Family,PANTHER,PTHR38494
IPR027853,DUF4492,Family,PFAM,PF14899
IPR027854,STMP1,Family,PFAM,PF15054
IPR027854,STMP1,Family,PANTHER,PTHR47709
IPR027855,DUF4479,Domain,PFAM,PF14794
IPR027856,DUF4573,Family,PFAM,PF15140
IPR027857,DUF4580,Family,PFAM,PF15162
IPR027857,DUF4580,Family,PANTHER,PTHR31408
IPR027858,BRAWNIN,Family,PFAM,PF14990
IPR027858,BRAWNIN,Family,PANTHER,PTHR28492
IPR027859,KATNIP_dom,Domain,PFAM,PF14652
IPR027860,DUF4429,Domain,PFAM,PF14472
IPR027861,DUF4579,Family,PFAM,PF15158
IPR027861,DUF4579,Family,PANTHER,PTHR35442
IPR027862,DUF4534,Family,PFAM,PF15049
IPR027862,DUF4534,Family,PANTHER,PTHR34928
IPR027863,DUF4623,Family,PFAM,PF15416
IPR027864,DUF4597,Family,PFAM,PF15366
IPR027864,DUF4597,Family,PANTHER,PTHR37455
IPR027865,DUF4520,Domain,PFAM,PF15016
IPR027866,RESF1,Family,PFAM,PF15395
IPR027866,RESF1,Family,PANTHER,PTHR21604
IPR027867,SPATA48,Family,PFAM,PF15073
IPR027867,SPATA48,Family,PANTHER,PTHR34759
IPR027868,DUF4630,Family,PFAM,PF15443
IPR027869,TASL,Family,PFAM,PF15133
IPR027869,TASL,Family,PANTHER,PTHR14889
IPR027870,DUF4543,Family,PFAM,PF15076
IPR027871,DUF4603,Family,PFAM,PF15376
IPR027871,DUF4603,Family,PANTHER,PTHR17611
IPR027872,DUF4428,Domain,PFAM,PF14471
IPR027873,PAXX,Family,PFAM,PF15384
IPR027873,PAXX,Family,PANTHER,PTHR28586
IPR027874,Tex35,Family,PFAM,PF15079
IPR027874,Tex35,Family,PANTHER,PTHR36860
IPR027875,DUF4547,Family,PFAM,PF15080
IPR027875,DUF4547,Family,PANTHER,PTHR35979
IPR027876,DUF4550,Domain,PFAM,PF15084
IPR027877,Smim15,Family,PFAM,PF15086
IPR027877,Smim15,Family,PANTHER,PTHR28644
IPR027878,DUF4551,Family,PFAM,PF15087
IPR027878,DUF4551,Family,PANTHER,PTHR35354
IPR027879,DUF4649,Family,PFAM,PF15507
IPR027880,DUF4635,Family,PFAM,PF15466
IPR027880,DUF4635,Family,PANTHER,PTHR37865
IPR027881,SOGA,Family,PFAM,PF11365
IPR027882,DUF4482,Domain,PFAM,PF14818
IPR027883,DUF4552,Family,PFAM,PF15089
IPR027884,DUF4614,Domain,PFAM,PF15391
IPR027885,UPF0728,Family,PFAM,PF15092
IPR027885,UPF0728,Family,PANTHER,PTHR28448
IPR027886,DUF4555,Family,PFAM,PF15093
IPR027886,DUF4555,Family,PANTHER,PTHR31393
IPR027887,DUF4464,Family,PFAM,PF14713
IPR027887,DUF4464,Family,PANTHER,PTHR33588
IPR027888,DUF4501,Family,PFAM,PF14946
IPR027888,DUF4501,Family,PANTHER,PTHR16247
IPR027889,CCER1,Family,PFAM,PF15482
IPR027890,DUF4491,Family,PFAM,PF14898
IPR027891,DUF4645,Family,PFAM,PF15488
IPR027891,DUF4645,Family,PANTHER,PTHR37343
IPR027892,Maturin,Family,PFAM,PF15167
IPR027892,Maturin,Family,PANTHER,PTHR32008
IPR027893,GON7_meta,Family,PFAM,PF15387
IPR027893,GON7_meta,Family,PANTHER,PTHR37363
IPR027894,DUF4620,Family,PFAM,PF15399
IPR027895,DUF4533,Family,PFAM,PF15047
IPR027896,UQCC3,Family,PFAM,PF15141
IPR027896,UQCC3,Family,PANTHER,PTHR36465
IPR027897,DUF4559,Family,PFAM,PF15112
IPR027897,DUF4559,Family,PANTHER,PTHR35083
IPR027898,DUF4629,Domain,PFAM,PF15442
IPR027899,DUF4458,Domain,PFAM,PF14660
IPR027900,Vexin_dom,Domain,PFAM,PF15505
IPR027901,DUF4541,Family,PFAM,PF15074
IPR027901,DUF4541,Family,PANTHER,PTHR34444
IPR027902,DUF4487,Family,PFAM,PF14868
IPR027902,DUF4487,Family,PANTHER,PTHR16071
IPR027903,DUF4566,Family,PFAM,PF15130
IPR027903,DUF4566,Family,PANTHER,PTHR28336
IPR027904,DUF4587,Domain,PFAM,PF15248
IPR027905,DUF4572,Family,PFAM,PF15139
IPR027905,DUF4572,Family,PANTHER,PTHR35069
IPR027906,DUF4567,Family,PFAM,PF15131
IPR027907,DUF4596,Domain,PFAM,PF15363
IPR027908,DUF4640,Family,PFAM,PF15480
IPR027908,DUF4640,Family,PANTHER,PTHR36462
IPR027909,DUF4447,Family,PFAM,PF14590
IPR027911,DUF4604,Domain,PFAM,PF15377
IPR027912,CFAP54,Family,PFAM,PF14858
IPR027913,DUF4473,Family,PFAM,PF14747
IPR027913,DUF4473,Family,PANTHER,PTHR33272
IPR027914,DUF4456,Domain,PFAM,PF14644
IPR027915,DUF4452,Family,PFAM,PF14618
IPR027915,DUF4452,Family,PANTHER,PTHR39615
IPR027916,Kinase-like_dom_Apicomplexa,Domain,PFAM,PF14531
IPR027917,SMIM20,Family,PFAM,PF15061
IPR027917,SMIM20,Family,PANTHER,PTHR34923
IPR027918,HYLS1_C_dom,Domain,PFAM,PF15311
IPR027919,DUF4568,Family,PFAM,PF15132
IPR027919,DUF4568,Family,PANTHER,PTHR14693
IPR027920,DUF4453,Domain,PFAM,PF14627
IPR027921,DUF4598,Family,PFAM,PF15370
IPR027921,DUF4598,Family,PANTHER,PTHR28674
IPR027922,PRAP,Family,PFAM,PF15314
IPR027922,PRAP,Family,PANTHER,PTHR37861
IPR027923,Hydrophob_seed_dom,Domain,PFAM,PF14547
IPR027923,Hydrophob_seed_dom,Domain,CDD,cd01958
IPR027924,XkdF,Domain,PFAM,PF14550
IPR027925,MCM_N,Domain,PFAM,PF14551
IPR027926,YqbF,Domain,PFAM,PF14553
IPR027928,VEGF_C,Domain,PFAM,PF14554
IPR027929,DAOA,Family,PFAM,PF15199
IPR027930,DUF4609,Family,PFAM,PF15382
IPR027930,DUF4609,Family,PANTHER,PTHR38649
IPR027931,DUF4595,Domain,PFAM,PF15283
IPR027932,DUF4606,Family,PFAM,PF15379
IPR027934,CES_Znf_RING,Domain,PFAM,PF14569
IPR027935,Di19_C,Domain,PFAM,PF14571
IPR027936,Eph_TM,Domain,PFAM,PF14575
IPR027937,PRCD,Family,PFAM,PF15201
IPR027937,PRCD,Family,PANTHER,PTHR38501
IPR027938,Adipogenin,Family,PFAM,PF15202
IPR027938,Adipogenin,Family,PANTHER,PTHR38499
IPR027940,KKLCAg1,Family,PFAM,PF15204
IPR027940,KKLCAg1,Family,PANTHER,PTHR38650
IPR027941,PLAC9,Family,PFAM,PF15205
IPR027941,PLAC9,Family,PANTHER,PTHR37355
IPR027942,SEO_N,Domain,PFAM,PF14576
IPR027943,FAM209,Family,PFAM,PF15206
IPR027943,FAM209,Family,PANTHER,PTHR35157
IPR027944,SEO_C,Domain,PFAM,PF14577
IPR027945,SseB_C,Domain,PFAM,PF14581
IPR027946,Ogl_dom,Domain,PFAM,PF14583
IPR027947,TMEM240,Family,PFAM,PF15207
IPR027947,TMEM240,Family,PANTHER,PTHR28666
IPR027948,DUF4436,Family,PFAM,PF14494
IPR027949,Chloroplast_duf,Family,PFAM,PF14476
IPR027949,Chloroplast_duf,Family,PANTHER,PTHR33358
IPR027950,DUF4576,Family,PFAM,PF15144
IPR027950,DUF4576,Family,PANTHER,PTHR37864
IPR027951,DUF4477,Domain,PFAM,PF14780
IPR027952,DUF4632,Domain,PFAM,PF15451
IPR027953,DUF4605,Domain,PFAM,PF15378
IPR027954,DUF4430,Domain,PFAM,PF14478
IPR027955,DUF4636,Family,PFAM,PF15468
IPR027955,DUF4636,Family,PANTHER,PTHR31822
IPR027956,DUF4556,Family,PFAM,PF15094
IPR027956,DUF4556,Family,PANTHER,PTHR38653
IPR027957,DUF4634,Family,PFAM,PF15465
IPR027957,DUF4634,Family,PANTHER,PTHR37870
IPR027958,DUF4657,Domain,PFAM,PF15552
IPR027959,DUF4627,Domain,PFAM,PF15425
IPR027960,DUF4519,Family,PFAM,PF15012
IPR027960,DUF4519,Family,PANTHER,PTHR34644
IPR027961,DUF4442,Family,PFAM,PF14539
IPR027962,DUF4590,Family,PFAM,PF15257
IPR027962,DUF4590,Family,PANTHER,PTHR23034
IPR027963,MEIOC,Family,PFAM,PF15189
IPR027963,MEIOC,Family,PANTHER,PTHR33861
